date,OT
2023/12/6 0:00,2161.790039
2023/12/7 0:00,2163.830078
2023/12/8 0:00,2173.26001
2023/12/11 0:00,2171.830078
2023/12/12 0:00,2182.580078
2023/12/13 0:00,2207.830078
2023/12/14 0:00,2216.77002
2023/12/15 0:00,2216.959961
2023/12/18 0:00,2232.110107
2023/12/19 0:00,2238.939941
2023/12/20 0:00,2244.76001
2023/12/21 0:00,2230.159912
2023/12/22 0:00,2240.580078
2023/12/26 0:00,2242.590088
2023/12/27 0:00,2243.959961
2023/12/28 0:00,2248.570068
2023/12/29 0:00,2245.399902
